Media URL,violation
https://video.twimg.com/ext_tw_video/1322467530393477120/pu/vid/1280x720/P-l16-yWG0X37GAe.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1309191240722849792/pu/vid/1280x720/JDgkRnoCBoPzONwb.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1278743591418986498/pu/vid/640x352/j7dlQidamEFEWPfj.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1278299156910661634/pu/vid/1280x720/sj5SSBk1u7pqHuzI.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1277499224582770688/pu/vid/856x480/ePuPbIXYMToaZMP5.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1238947969275244545/pu/vid/1280x720/sSJH3d5iWU5suo9G.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1236960567090384897/pu/vid/1280x720/xvMxM6-pbXj-W25-.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1233433574382145537/pu/vid/720x1122/BWjhrUn9zjFM3Hl8.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1230243319604744192/pu/vid/1280x704/cKrP8zgqKEaDSHA7.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1230185724068159489/pu/vid/1280x720/JPzGGN7Kn8C9WRl3.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1230115123718688769/pu/vid/1280x704/z2Sqof3SHLx8tgIN.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1229917575020195840/pu/vid/1280x720/NTDVoQyiEnff1V9t.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1229852541061603329/pu/vid/480x270/jMZ6MVjkp3RwH_KN.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1229521317566664704/pu/vid/1280x704/fthpl2IQ60JrylIt.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1227541662278332416/pu/vid/640x352/63-2Fed7lQFSIXhk.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1227316770412924928/pu/vid/1280x694/qwBG9vSgHSlHXaJS.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1225736450378956800/pu/vid/1280x576/NbkJQEGmCZyWFpxm.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1224826414114975744/pu/vid/1280x704/o0rahx3y-rpGnCZq.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1224712619476602882/pu/vid/1280x720/LAqq1mCqaXmLQdWB.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1223663962149019651/pu/vid/1280x704/Uj_xrP6QFNlAlBSG.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1222470903822475264/pu/vid/1280x720/lbG9QKbkm4WMvRhC.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1222240954414981120/pu/vid/640x368/1f8_hGKcX8FQ748y.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1220814879562641408/pu/vid/1280x720/BZ72g0O7hUDvCifg.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1219345133688123393/pu/vid/878x490/CMjt0Jr-hdycIDQ_.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1218105321417322499/pu/vid/1280x720/Q_vGt_48unwzoMaT.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1217755302151512064/pu/vid/1280x720/yCYplnXTgcg-pR4c.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1216484779849330689/pu/vid/1280x720/o5by9C9p76Bsfun0.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1215743001441525760/pu/vid/1280x640/vB71_IbDqRkx3quX.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1214642401953890305/pu/vid/560x320/Ko6b--ZDqF5t8nf-.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1214585709715185666/pu/vid/1264x720/FgqZNULvpKSLHhKG.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1214536576434348032/pu/vid/1264x720/pHni0JvxHKDhA1A6.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1212159941588467714/pu/vid/1280x720/96asyL5wdvMvAhu1.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1211955331737235456/pu/vid/1280x720/V1gmwFUN3ymy9jEb.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1207747575622881282/pu/vid/1280x704/kvK9xNpsqrRoUj85.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204800388706254849/pu/vid/1280x720/bEs8muVCBvSRwiTu.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204007451705643008/pu/vid/1280x720/wKQoM9MY6L1Pwn4n.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1200888170918928394/pu/vid/1280x720/MJAZC-dB0hLz87m4.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1199649735285641216/pu/vid/1280x704/froUl23_91uCsK-A.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1199430560596348929/pu/vid/1264x720/6knTjQXGBFIAUIWX.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1198711338241069057/pu/vid/1280x720/sce3V6sC--jVYgZo.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1198702108188516357/pu/vid/1280x720/yI1WAp8RrnO6AGj2.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1198684807049490433/pu/vid/1280x720/8JjEU7VTrl4oYF3m.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1156214728483573761/pu/vid/352x640/HTAh6uQ9s2xhp75O.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1155841317496340481/pu/vid/352x640/BaE6l9fUjENYnJDa.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1144923265758089217/pu/vid/1280x720/ezM_E6mviKAa1CXN.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1009060779071606784/pu/vid/656x360/JHls4juol8JAvFnH.mp4?tag=3,1
https://video.twimg.com/ext_tw_video/976043784407535617/pu/vid/892x360/YxB4McxTP1O06Cea.mp4,1
https://video.twimg.com/ext_tw_video/742478763993276416/pu/vid/360x640/dsRYdmKmqClwy_qk.mp4,1
https://video.twimg.com/ext_tw_video/642084075692539904/pu/vid/960x720/GwNV9ULi-4c569Go.mp4,1
https://video.twimg.com/ext_tw_video/643318474001874944/pu/vid/240x240/pbro6h-FbM_3L5KK.mp4,1
https://video.twimg.com/ext_tw_video/642084075692539904/pu/vid/960x720/GwNV9ULi-4c569Go.mp4,1
https://video.twimg.com/ext_tw_video/1223547939819282432/pu/vid/1280x704/VnHZDqQEJjvwD2NG.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1223358153787682816/pu/vid/1280x720/15l1Q8647nXLj1jj.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1223296574878572546/pu/vid/1280x640/TUNtg5PED92RuQCp.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1222963750363369472/pu/vid/1280x704/xwI_9LYXg0jszbY8.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1222470903822475264/pu/vid/1280x720/lbG9QKbkm4WMvRhC.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1222215983034773506/pu/vid/1280x720/AQegJeaeTe2_jcLu.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1221907981715103744/pu/vid/1280x720/ZIoSyN_WxuyzsG3D.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1221883878463414284/pu/vid/1280x704/CzvuPQKoL-NMWC05.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1221695411997630464/pu/vid/1280x720/rrB_ZyQZtxtw0PKB.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1221569802868752384/pu/vid/1280x720/F-9gNAK8kDaIXQ3j.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1221542768402673665/pu/vid/1280x720/272NFkImhDXJ7CLh.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1221485045090848770/pu/vid/1280x704/s1V172bF_NWmFuCU.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1221315264559636480/pu/vid/1280x720/diB6oJdDrTkPLkeE.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1221175532865323009/pu/vid/848x480/cRVa508Pf4RLhWaB.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1221126010659397634/pu/vid/1264x720/W7s9CbRZHmZgQW2x.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1221098748572508160/pu/vid/1280x688/zyoIxftLOPVzrJl-.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1220986400302080001/pu/vid/1280x720/L-AkbS6VsiHmnEd8.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1220814879562641408/pu/vid/1280x720/BZ72g0O7hUDvCifg.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1220749168479739904/pu/vid/1280x720/olsKUkBXb3fa4vA9.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1220703509680705536/pu/vid/640x304/GM78h-s-iSZkuqTZ.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1220699792302657542/pu/vid/1280x720/d3_V7aq5Z6LWTFuo.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1220419241251307521/pu/vid/1280x704/_iz9-_QMKKOvfD_g.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1220094841461321728/pu/vid/1264x720/W1Eg4uZxHAHr-iZ-.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1220070009306800129/pu/vid/1280x720/wiN3066k1Odjli3V.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1219966408181927936/pu/vid/848x480/vZnXXRkOR2VG3Qd8.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1219850148764901378/pu/vid/1280x720/Thgid9H9kzK63ECk.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1218850102929915904/pu/vid/1280x704/KrqwqP1SAiETTDZS.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1218571827078946816/pu/vid/480x448/xlGYavP6jE4apqnz.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1218524290213171202/pu/vid/1280x720/Lodm-PtOE6pAixt1.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1218333010120118272/pu/vid/640x352/w3tMSl5Yy45BJ2Wf.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1218311965975683072/pu/vid/1280x720/GLmu8efLkklaGA_K.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1218188102973431808/pu/vid/1264x720/hZpMZYRM9PJ7X5hl.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1218105321417322499/pu/vid/1280x720/Q_vGt_48unwzoMaT.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1217881372687204358/pu/vid/1280x720/zurW87j4hD5MqCuR.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1217808245911408640/pu/vid/1280x720/pSUoZkTJLwBd3YGz.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1217654090341199872/pu/vid/1264x720/TNxdlF6ijdbVnhjn.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1217559859853516801/pu/vid/848x480/ZrIXMKfP2fiarhYf.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1217209615164768259/pu/vid/1280x720/XTeq0XhZY2ax_rrz.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1216503637293326336/pu/vid/1264x720/fFP7xnx9SQkXKHVx.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1216484779849330689/pu/vid/1280x720/o5by9C9p76Bsfun0.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1215996839020855296/pu/vid/1280x720/rD4k6tQ2EVFCtt3t.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1215743001441525760/pu/vid/1280x640/vB71_IbDqRkx3quX.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1215613487227002880/pu/vid/1280x528/ZULiOf1eD9EBq7-1.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1215611003733409793/pu/vid/1280x704/hn-NV5BEdq0kuFlG.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1215280415210188802/pu/vid/1280x720/liMs5VA2A8SWZYcp.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1215276419842002946/pu/vid/1280x720/66eWJYmw6tgIB6t_.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1214536576434348032/pu/vid/1264x720/pHni0JvxHKDhA1A6.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1214506710825684992/pu/vid/1280x720/tour7pCwTBwvNU1r.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1214108488672169985/pu/vid/1280x720/gXz3C7pHV1UUpUIH.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1213923947915251712/pu/vid/1280x720/apFWQMoO_nSr1Lbf.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1213699688949600256/pu/vid/1280x720/hvErGGJs_tWQpZsf.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1213271972152594433/pu/vid/1280x672/AmaMq1qxqnHi0s8R.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1213192012318617607/pu/vid/1280x672/SDi8mw7SYR5LtRuh.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1212794304898445312/pu/vid/1280x720/NE4tauRS3UyJm6m5.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1212759935211192320/pu/vid/640x352/3LIJT47fgsydojYg.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1212301128844615681/pu/vid/1280x720/6lgjWpOMn6Y_V2XD.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1211799214507859969/pu/vid/848x480/BQZpNOuN1INTXt1s.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1211668906366164992/pu/vid/1280x704/DbguuW_PffZmhBee.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1211356344105799680/pu/vid/848x464/MiYM5E3rnYmqf4e3.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1211279075542806529/pu/vid/1280x720/O8t2C3GwBjRTHxaE.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1211035131256934401/pu/vid/1280x720/4h_U3yNiIxcaqnpq.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1210719512741347329/pu/vid/1280x704/ab0kvat47sT7UD08.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1210526136532439040/pu/vid/1280x656/7VqxyrK9aK0PMydV.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1210158358990393344/pu/vid/1280x704/I65Vt3POMALjHwCa.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1209857787662098434/pu/vid/1280x640/SyabNRJSjzUrXNj-.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1209738908554219520/pu/vid/1280x720/cjHsmGLOh3tJ-JjF.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1209395871210704897/pu/vid/640x368/n83XNOPZRqBELJrp.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1209152824849969152/pu/vid/1280x720/0c3LuX8tj1HrHX83.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1208479088698122241/pu/vid/1280x656/g3z_MK0GODYASvBk.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1207747575622881282/pu/vid/1280x704/kvK9xNpsqrRoUj85.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1207699412803342336/pu/vid/640x352/vVVHYhIqIJ7TC-M1.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1207614440964853761/pu/vid/1280x720/URdgp2cQe_b2GujU.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1207219667913363457/pu/vid/1280x704/8zjY4MsXXBc5RvbL.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1207218056696680448/pu/vid/1280x704/CO6-p8waicOtIg8d.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1207206009854447616/pu/vid/1280x720/2CUaarKU-PPZBm1j.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1207195814449307648/pu/vid/1280x720/H8AVHI61n8H9XEaT.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1206994572695478274/pu/vid/1280x720/1Nzy9rxo0f6r88NV.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1205964367122042880/pu/vid/1264x720/njimh3oeQXt0Zb-u.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1205421484195405826/pu/vid/784x480/7_cZ-Sabfl5ig-PG.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204800388706254849/pu/vid/1280x720/bEs8muVCBvSRwiTu.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204768111230144513/pu/vid/720x406/L20dJHPUzpsf05Xz.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204526983209717760/pu/vid/1280x720/cBjLBPW-C9P9jJfd.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204521274699067392/pu/vid/1264x720/WLG7qew3mpV9KIVq.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204512530787454976/pu/vid/1280x720/jsfOkudYcyz_Nepb.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204287981835739136/pu/vid/1280x720/sIxMuW7mBzBQJlrM.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204066867964514305/pu/vid/848x480/XHPURD5S0tbmO3sR.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204012429438541824/pu/vid/1280x704/ISDsxNQRylC7l57Q.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1204007451705643008/pu/vid/1280x720/wKQoM9MY6L1Pwn4n.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1203782023720185864/pu/vid/848x464/RN_Ym3MqDbSwD__x.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1203617176424534017/pu/vid/1280x720/1tOEMFYWlKl4dVBK.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1203314047736844289/pu/vid/1280x720/To7xkHKM36yLqjTB.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1203036335474434050/pu/vid/1280x688/jwayiBfaEBREv7l8.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1203015551980900352/pu/vid/1280x720/7VO4ihSpN4Bn9lY9.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1203013885982363648/pu/vid/1264x720/Vvbv-7z1mgdFiQkZ.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1202710572585934848/pu/vid/1264x720/Ib788CVJGrtDH1cF.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1202333611510390789/pu/vid/1280x720/hkXHoCoBksKZpus2.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1202120448705810432/pu/vid/1280x720/xqP6iOComreR9OWY.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1201994544373489664/pu/vid/1280x720/C0lyJvf8laVPPWQ2.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1201988625803685889/pu/vid/1280x688/LtJ_F0A_RfePgUJC.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1201988160416288768/pu/vid/1280x720/Sbdj6zRrSosqvyGl.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1201880452962955266/pu/vid/640x352/5ub6zmhJ4uNjyoGq.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1201170689463586819/pu/vid/1280x720/rqC9G0KZfhWufydM.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1200888170918928394/pu/vid/1280x720/MJAZC-dB0hLz87m4.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1200343174708957185/pu/vid/1280x720/K_gBcNHfw-W3lA7N.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1199713983592304641/pu/vid/1280x720/bEO25lADh7wqhZz5.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1199649735285641216/pu/vid/1280x704/froUl23_91uCsK-A.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1199430560596348929/pu/vid/1264x720/6knTjQXGBFIAUIWX.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1199040436549177344/pu/vid/1280x720/ByMfrKVAfDEB-HS7.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1198702108188516357/pu/vid/1280x720/yI1WAp8RrnO6AGj2.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1198684807049490433/pu/vid/1280x720/8JjEU7VTrl4oYF3m.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1198344388059041792/pu/vid/1280x720/diTx8-_8NU-1I6pW.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1197954419498868741/pu/vid/1280x704/ZOOOXQISzxVSfqdb.mp4?tag=10,0
https://video.twimg.com/ext_tw_video/1197855010215907328/pu/vid/1264x720/hbYUxNV9jVJuWLVR.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1197813222973362176/pu/vid/1280x704/s2aMQClYCsHzMq38.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1197810882753048576/pu/vid/720x720/CdBGiXn5xt8MxNFo.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1197227144868454402/pu/vid/1280x704/TrkM_Sxi9ZnKcq3V.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1197096954821566464/pu/vid/1264x720/M6JlDFfLLDnldfCx.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1196732017754415104/pu/vid/1280x720/wnA3uVtADGVTtUXZ.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1196407451366633472/pu/vid/1280x720/Sw0fousKrTAJSIP-.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1196135941280354304/pu/vid/1280x720/j0Tk5rV1oR1PovIb.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1195501304703000580/pu/vid/1280x720/jzJmzBTHKLeSYSxF.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1195348828666441731/pu/vid/1280x720/brUf_L-M_q4ppNaV.mp4?tag=10,0
https://video.twimg.com/ext_tw_video/1194932503582298112/pu/vid/1264x720/RmaDWzJ2TRzVGqUm.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1194746447545163776/pu/vid/1280x720/K6k--qOJb51k76Jz.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1194734770766397446/pu/vid/1280x720/jF6UCpJdgN0NARmO.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1194641472403980291/pu/vid/1280x720/wnlSoz8aqYJIxg39.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1194596712242991104/pu/vid/1280x704/yvTNtANFPgG7IWO_.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1194361686003720192/pu/vid/1280x720/RrN8v0M8FFvxNPKb.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1194337020132282372/pu/vid/1280x720/7xK-Al7UjYf3F2ph.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1194277852767760386/pu/vid/1280x688/Bb4tE5nqS4N-Joe_.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1194150967975002112/pu/vid/1280x720/q1yV3joCmJW1Y1nF.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1193990071168491521/pu/vid/1280x656/ZzCf3C2XaTWhEyQc.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1193640370699165696/pu/vid/1268x720/4K2APWVkZpdGgchu.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1193517734283431936/pu/vid/1280x720/Wc1reK3dsPPX7Qbp.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1196749433234427905/pu/vid/1264x720/I83MZ-onu-pnT67f.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1193181850224726017/pu/vid/848x480/Uw5xMILg53QauodT.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1192550397128429568/pu/vid/720x406/5NhCoJ2zjAu3PmDB.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1192541305630609414/pu/vid/1280x688/4A6AY1vTMY5Zznse.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1192416193619136514/pu/vid/960x540/DNXCK1nW8DVa6_rI.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1192408276803162115/pu/vid/1264x720/ioa74BS38plxa8hZ.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1192364612190187520/pu/vid/1280x704/PW40gkuaT7xVD43i.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1192210050783334408/pu/vid/848x480/9wI4hgTse4ufINGw.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1192197423772393472/pu/vid/1280x720/ed21XRu9Bdm9wYGk.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1192120867536490496/pu/vid/1280x720/qqLqro0OBwXGvCnj.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1192104075820752898/pu/vid/1280x720/Nn3nu3i162YQy9sH.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1191620690027405317/pu/vid/1280x720/ofwl61HV6WhhymWL.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1191504374511652866/pu/vid/1280x720/nzxa19zYu5TN4MQQ.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1191469948922671105/pu/vid/1280x720/kQxHQ0Om5F_ef8Aw.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1190679234114736128/pu/vid/1272x720/Ey6Z9I6HRYbRMBqr.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1190404503234895877/pu/vid/1264x720/9eGPb4Ga1GL-66vj.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1190394071296159745/pu/vid/1280x720/Q_3s_nyla-WH1JBm.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1190386637185966080/pu/vid/1264x720/ZvzvLCoQdxA6S2Xl.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1189765402265636864/pu/vid/1280x720/sBVJb1UbMNJBCD1z.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1189550393161854976/pu/vid/1280x720/-UEG7eWjTPtPx7oX.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1189246656581193728/pu/vid/1268x720/hMM90mgsXqsvZArf.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1189161419062894592/pu/vid/1280x720/G-RiBEDLD5LbDw6E.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1188888164775190529/pu/vid/1280x720/uLm3gUxIfrfHg67M.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1188579839562977282/pu/vid/1280x720/pVl205xXSu6c5cH4.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1188568769381228545/pu/vid/1280x576/W3Mj7tSTJx7rlALA.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1188527575339012097/pu/vid/1280x688/xFWfY8vOSRgLAhaO.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1188500922034470915/pu/vid/1280x720/8jo0k7TDkw-j2Rlt.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1187835945455882241/pu/vid/1280x720/aTDj5OIRCn99JFNR.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1187488970319585280/pu/vid/1280x694/G2P1MaoY0CUCTRX3.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1187389945905864704/pu/vid/640x360/Pf0XX3RwCiqCCkB0.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1187076110728814592/pu/vid/1280x720/K_T3HyjPZUTfPSxi.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1186793969990156288/pu/vid/1280x704/1Rt0pFBzFg8_hqNt.mp4?tag=10,1
https://video.twimg.com/ext_tw_video/1186340345757536256/pu/vid/1280x720/y5a6VWv2IP_YobJU.mp4?tag=10,1
